team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame,win,shot_diff,penalty_diff,shotAttempt_diff,faceOff_diff,xGoalsFor_last3,shotsOnGoalFor_last3,xGoalsAgainst_last3,xGoalsFor_last5,shotsOnGoalFor_last5,xGoalsAgainst_last5,xGoalsFor_last10,shotsOnGoalFor_last10,xGoalsAgainst_last10,xGoalsFor_season,xshotsOnGoalFor_season,xGoalsAgainst_season,xGoalsFor_slope5,xGoalsAgainst_slope5,shotsOnGoalFor_slope5,shotsOnGoalAgainst_slope5
NJD,2024,NJD,2024020348,NJD,STL,HOME,20241127,Team Level,all,0.6676,0.6923,0.6914,3600.0,41.912,3.876,2.839,9.616,1.397,21.854,16.418,3.325,3.613,3.075,32.0,24.0,25.0,81.0,0.0,3.0,0.0,5.0,0.0,27.0,21.0,32.0,56.0,3.0,6.0,22.0,21.0,6.0,10.0,39.0,11.0,6.0,1.083,1.226,1.567,0.0,0.0,0.0,72.117,56.0,50.867,4.0,0.62,0.677,0.677,3.819,3.578,3.069,18.273,1.93,1.196,4.139,0.581,9.949,7.206,1.61,2.016,1.695,20.0,5.0,11.0,36.0,3.0,1.0,0.0,3.0,0.0,9.0,9.0,17.0,22.0,4.0,8.0,28.0,13.0,3.0,11.0,21.0,2.0,2.0,0.582,0.218,1.13,2.0,1.0,0.0,39.408,25.0,26.996,3.0,0.296,0.041,0.041,2.185,2.285,1.948,0,0,12.0,-1.0,45.0,-6.0,3.8313333333333346,37.0,1.8143333333333331,3.2260000000000004,32.2,2.2468,3.753,31.8,2.4711000000000003,3.57476,30.52,2.6121600000000003,0.6633999999999999,-0.4289000000000001,3.0999999999999983,-1.4000000000000012
NJD,2024,NJD,2024020365,NJD,DET,AWAY,20241129,Team Level,all,0.6708,0.5899,0.5474,3600.0,38.441,7.01,2.948,9.16,1.585,17.933,13.363,5.979,7.273,6.172,29.0,23.0,30.0,82.0,5.0,13.0,1.0,5.0,0.0,17.0,12.0,24.0,47.0,5.0,13.0,29.0,30.0,5.0,26.0,27.0,10.0,15.0,0.641,1.268,5.1,0.0,1.0,4.0,83.549,52.0,53.031,13.0,0.66,3.013,3.031,4.639,4.746,4.521,31.183,3.44,2.388,7.365,1.055,16.969,11.783,3.264,3.355,3.184,28.0,15.0,14.0,57.0,4.0,3.0,0.0,7.0,0.0,8.0,21.0,24.0,39.0,3.0,11.0,33.0,19.0,0.0,14.0,28.0,10.0,5.0,1.041,1.079,1.32,4.0,0.0,0.0,56.107,43.0,42.573,8.0,0.532,0.795,0.795,3.177,3.099,3.058,0,1,1.0,2.0,25.0,-4.0,5.241666666666668,35.666666666666664,2.1573333333333333,4.3637999999999995,32.2,2.2428,3.9835000000000003,32.0,2.6026999999999996,3.7068846153846158,30.46153846153846,2.644,0.8486999999999996,0.17369999999999963,1.4999999999999993,0.5999999999999975
NJD,2024,NJD,2024020379,NJD,WSH,HOME,20241130,Team Level,all,0.3533,0.4483,0.4444,3600.0,29.4,3.067,2.035,6.621,0.881,16.428,10.967,2.995,2.992,2.92,27.0,13.0,12.0,52.0,5.0,1.0,0.0,7.0,1.0,13.0,13.0,22.0,35.0,6.0,14.0,32.0,25.0,2.0,16.0,31.0,5.0,4.0,1.142,0.662,1.263,1.0,0.0,4.0,50.238,40.0,38.781,4.0,0.46,0.177,0.177,3.351,3.262,3.195,37.348,5.615,2.35,8.619,1.266,18.537,13.612,4.477,5.768,4.627,32.0,18.0,14.0,64.0,6.0,6.0,1.0,7.0,0.0,11.0,20.0,26.0,44.0,5.0,10.0,34.0,5.0,5.0,18.0,35.0,5.0,10.0,1.075,0.471,4.068,0.0,2.0,4.0,66.223,50.0,51.493,11.0,0.598,0.849,0.849,5.364,5.489,4.342,0,0,-5.0,1.0,-12.0,-2.0,4.651000000000001,29.333333333333332,3.6616666666666666,4.3142,33.4,2.8996000000000004,3.8936,31.4,2.8826,3.683185185185185,30.333333333333332,2.754037037037037,0.27469999999999944,0.8746,-2.900000000000005,1.799999999999997
NJD,2024,NJD,2024020393,NJD,NYR,AWAY,20241202,Team Level,all,0.5162,0.4029,0.4301,3600.0,30.204,4.68,2.007,6.961,1.05,14.944,10.358,4.046,5.084,4.415,28.0,12.0,16.0,56.0,5.0,5.0,1.0,6.0,0.0,10.0,14.0,23.0,35.0,5.0,10.0,25.0,24.0,4.0,18.0,24.0,7.0,9.0,0.65,1.016,3.014,1.0,2.0,2.0,63.633,40.0,44.481,15.0,0.481,1.171,1.171,3.989,4.274,3.775,38.647,4.387,2.961,9.13,1.262,20.318,14.941,4.114,4.186,3.921,39.0,14.0,30.0,83.0,1.0,4.0,1.0,8.0,0.0,21.0,19.0,38.0,52.0,5.0,10.0,36.0,25.0,5.0,12.0,34.0,12.0,7.0,0.996,1.446,1.945,0.0,0.0,1.0,76.099,53.0,49.106,5.0,0.684,0.981,0.981,4.09,3.884,3.783,0,1,-11.0,0.0,-27.0,-11.0,4.919000000000001,28.0,4.480666666666667,4.6944,32.4,3.2948,3.9843,29.8,3.1423,3.7187857142857146,30.25,2.8123571428571426,-0.1127000000000003,1.0254999999999999,-4.100000000000007,4.599999999999997
NJD,2024,NJD,2024020420,NJD,SEA,HOME,20241206,Team Level,all,0.6158,0.5938,0.5843,3600.0,39.54,4.177,2.968,9.214,1.29,20.498,13.853,3.887,4.078,3.791,36.0,16.0,24.0,76.0,3.0,2.0,0.0,11.0,0.0,15.0,21.0,33.0,49.0,2.0,4.0,25.0,28.0,4.0,22.0,35.0,11.0,6.0,1.027,1.622,1.529,2.0,1.0,0.0,74.52,52.0,50.916,15.0,0.665,0.374,0.374,4.468,4.352,4.128,27.733,2.606,1.787,6.727,0.842,14.8,10.238,2.588,2.672,2.654,19.0,18.0,15.0,52.0,2.0,1.0,0.0,2.0,1.0,17.0,14.0,17.0,35.0,2.0,4.0,26.0,24.0,3.0,10.0,31.0,4.0,2.0,0.941,0.65,1.015,1.0,0.0,1.0,52.624,37.0,37.359,4.0,0.411,0.273,0.273,2.743,2.807,2.783,0,1,17.0,0.0,24.0,-1.0,3.9746666666666677,30.333333333333332,4.2026666666666666,4.561999999999999,30.4,3.5956,3.9813,31.0,3.0384,3.7345862068965516,30.448275862068964,2.805241379310345,-0.1728000000000002,0.22989999999999997,0.6999999999999993,0.8999999999999985
NJD,2024,NJD,2024020440,NJD,COL,HOME,20241208,Team Level,all,0.659,0.5221,0.4805,3600.0,27.406,3.425,1.962,6.346,0.898,15.03,9.338,3.106,3.229,2.932,25.0,12.0,22.0,59.0,0.0,4.0,0.0,3.0,0.0,16.0,14.0,25.0,37.0,2.0,4.0,24.0,19.0,2.0,8.0,25.0,7.0,5.0,0.715,0.763,1.947,0.0,0.0,0.0,54.236,37.0,34.759,2.0,0.445,1.667,1.667,2.203,2.09,2.042,28.258,1.772,1.758,7.1,0.906,16.108,12.356,1.76,1.952,1.938,24.0,16.0,14.0,54.0,4.0,0.0,0.0,9.0,0.0,13.0,14.0,20.0,36.0,2.0,4.0,30.0,12.0,6.0,13.0,36.0,2.0,2.0,0.884,0.293,0.595,1.0,1.0,2.0,61.149,40.0,44.853,10.0,0.37,0.0,0.0,2.142,2.359,2.341,0,0,1.0,0.0,5.0,-6.0,4.094000000000001,29.666666666666668,2.9216666666666664,4.4718,29.0,3.564,3.8488999999999995,30.6,2.9053999999999998,3.7242666666666664,30.266666666666666,2.7708,-0.6060000000000008,-0.6345000000000004,0.09999999999999608,-2.100000000000004
NJD,2024,NJD,2024020446,NJD,TOR,HOME,20241210,Team Level,all,0.6773,0.6033,0.6023,3771.0,41.297,4.77,2.726,10.672,1.508,19.181,14.142,4.632,4.658,4.525,39.0,14.0,20.0,73.0,1.0,6.0,0.0,9.0,0.0,12.0,25.0,38.0,52.0,3.0,6.0,30.0,18.0,9.0,11.0,31.0,16.0,6.0,0.926,2.076,1.769,1.0,0.0,0.0,71.91,53.0,52.569,5.0,0.614,1.286,1.468,3.917,3.857,3.815,26.566,2.273,1.751,5.814,0.82,12.835,11.506,2.268,2.302,2.296,17.0,18.0,13.0,48.0,2.0,1.0,0.0,2.0,0.0,11.0,19.0,15.0,33.0,4.0,8.0,29.0,22.0,4.0,13.0,25.0,8.0,2.0,0.708,1.055,0.511,1.0,1.0,0.0,48.019,35.0,34.734,7.0,0.394,0.026,0.026,2.641,2.674,2.667,0,0,22.0,-1.0,25.0,1.0,4.124000000000001,33.333333333333336,2.217,4.0238,31.0,3.3305999999999996,4.1938,31.6,2.7866999999999997,3.758,30.548387096774192,2.7547419354838714,0.21509999999999954,-0.9299000000000008,2.0999999999999983,-4.500000000000002
NJD,2024,NJD,2024020461,NJD,LAK,HOME,20241212,Team Level,all,0.6299,0.5619,0.5735,3600.0,28.896,3.298,2.025,7.413,1.082,14.151,11.031,3.02,3.2,2.926,26.0,13.0,20.0,59.0,3.0,3.0,0.0,5.0,0.0,12.0,16.0,23.0,36.0,2.0,2.0,22.0,27.0,4.0,15.0,25.0,10.0,4.0,0.76,1.376,1.162,1.0,2.0,0.0,57.523,39.0,38.033,4.0,0.446,0.516,0.516,3.228,3.127,2.932,21.768,1.938,1.626,5.517,0.922,11.592,7.406,1.863,2.003,1.927,14.0,15.0,17.0,46.0,1.0,3.0,0.0,4.0,1.0,9.0,11.0,13.0,28.0,1.0,2.0,28.0,18.0,7.0,20.0,20.0,7.0,2.0,0.574,0.831,0.532,1.0,0.0,0.0,47.187,29.0,29.71,9.0,0.438,0.328,0.413,1.963,2.027,1.933,0,1,12.0,1.0,13.0,-6.0,3.831000000000001,30.0,1.9943333333333333,4.069999999999999,30.8,2.5952,4.1921,32.1,2.7474,3.7436249999999998,30.40625,2.72921875,-0.21710000000000032,-0.5231000000000006,-0.10000000000000311,-5.200000000000004
NJD,2024,NJD,2024020474,NJD,CHI,HOME,20241214,Team Level,all,0.6431,0.5714,0.5676,3600.0,31.774,3.5,2.492,7.061,1.06,16.98,10.908,3.229,3.425,3.157,24.0,18.0,22.0,64.0,4.0,4.0,1.0,4.0,0.0,17.0,13.0,20.0,38.0,3.0,6.0,31.0,25.0,6.0,22.0,31.0,6.0,5.0,1.197,0.89,1.412,1.0,2.0,1.0,63.269,42.0,41.374,8.0,0.54,0.942,0.942,3.098,3.006,2.873,23.974,1.942,1.59,5.373,0.787,12.519,9.788,1.891,2.016,1.964,17.0,15.0,16.0,48.0,1.0,1.0,0.0,2.0,0.0,14.0,14.0,16.0,31.0,3.0,6.0,16.0,19.0,5.0,23.0,23.0,8.0,1.0,0.588,1.067,0.286,0.0,1.0,0.0,48.387,32.0,32.573,9.0,0.346,0.197,0.197,2.09,2.165,2.114,0,1,7.0,0.0,16.0,15.0,3.8560000000000003,29.666666666666668,2.0509999999999997,3.8339999999999996,30.0,2.1062,4.2642,31.2,2.7005,3.736242424242424,30.21212121212121,2.705363636363636,-0.14810000000000026,-0.1162000000000001,-2.300000000000003,-1.4000000000000037
NJD,2024,NJD,2024020501,NJD,STL,AWAY,20241217,Team Level,all,0.696,0.6019,0.5875,3600.0,34.05,3.95,2.227,9.001,1.174,18.035,12.613,3.837,4.14,4.021,28.0,19.0,15.0,62.0,4.0,4.0,1.0,7.0,0.0,17.0,15.0,24.0,43.0,5.0,10.0,40.0,26.0,5.0,12.0,35.0,8.0,4.0,0.858,0.859,2.233,2.0,0.0,2.0,69.209,47.0,51.984,3.0,0.502,0.931,0.931,3.522,3.745,3.665,23.456,1.725,1.544,5.522,0.741,14.002,9.466,1.713,1.584,1.574,20.0,13.0,8.0,41.0,1.0,0.0,0.0,9.0,0.0,12.0,11.0,19.0,32.0,7.0,14.0,25.0,32.0,5.0,19.0,26.0,7.0,0.0,0.881,0.843,0.0,1.0,0.0,0.0,37.293,33.0,30.232,10.0,0.323,0.0,0.0,2.047,1.883,1.869,0,1,8.0,-2.0,21.0,15.0,3.582666666666668,26.0,1.8683333333333334,3.7885999999999997,28.4,1.9300000000000002,4.1753,29.4,2.7627999999999995,3.7425294117647057,30.147058823529413,2.676529411764706,-0.022000000000000113,-0.04250000000000012,-0.9,-0.8000000000000014
NJD,2024,NJD,2024020514,NJD,CBJ,AWAY,20241219,Team Level,all,0.6877,0.6929,0.6765,3600.0,50.913,6.686,3.752,12.381,1.828,27.446,16.908,5.83,6.625,5.774,42.0,27.0,28.0,97.0,2.0,9.0,1.0,12.0,0.0,24.0,22.0,40.0,67.0,2.0,4.0,29.0,19.0,8.0,22.0,46.0,14.0,9.0,1.564,1.795,3.327,0.0,1.0,1.0,92.677,69.0,67.195,7.0,0.929,2.386,2.386,5.229,5.195,4.684,23.988,3.036,1.611,5.622,0.79,12.922,9.02,2.881,3.059,2.901,20.0,13.0,10.0,43.0,4.0,2.0,2.0,3.0,0.0,9.0,15.0,16.0,29.0,1.0,2.0,30.0,15.0,2.0,16.0,21.0,7.0,5.0,0.482,0.72,1.834,0.0,1.0,3.0,45.034,33.0,33.9,8.0,0.346,0.773,0.773,2.609,2.613,2.527,0,0,22.0,1.0,54.0,-1.0,4.712000000000001,31.333333333333332,2.2343333333333333,4.4408,31.8,2.1828,4.4563,30.4,2.8733999999999997,3.826628571428571,30.485714285714284,2.6868,0.44839999999999974,0.1312999999999997,0.7999999999999995,1.1999999999999986
NJD,2024,NJD,2024020534,NJD,PIT,HOME,20241221,Team Level,all,0.7117,0.5963,0.6329,3600.0,37.588,3.87,2.345,10.018,1.187,19.283,13.297,3.812,3.829,3.772,27.0,23.0,15.0,65.0,3.0,5.0,0.0,7.0,0.0,12.0,23.0,24.0,47.0,2.0,4.0,27.0,22.0,4.0,15.0,38.0,7.0,5.0,1.085,0.839,1.946,1.0,0.0,2.0,65.388,50.0,50.403,7.0,0.489,0.994,0.994,3.364,3.32,3.291,21.161,1.568,1.369,5.364,0.698,12.009,7.992,1.56,1.616,1.608,12.0,17.0,15.0,44.0,0.0,1.0,0.0,4.0,0.0,8.0,16.0,12.0,29.0,1.0,2.0,25.0,9.0,7.0,19.0,24.0,4.0,1.0,0.679,0.547,0.341,0.0,0.0,0.0,43.988,29.0,28.984,5.0,0.306,0.136,0.136,1.738,1.792,1.786,0,1,15.0,1.0,21.0,2.0,4.835333333333335,32.333333333333336,2.109666666666667,4.2608,29.4,2.0418,4.1423,30.2,2.6862000000000004,3.827833333333333,30.38888888888889,2.655722222222222,0.4329999999999994,0.03539999999999999,1.9999999999999964,-0.10000000000000231
NJD,2024,NJD,2024020545,NJD,NYR,HOME,20241223,Team Level,all,0.5772,0.5481,0.5802,3600.0,34.386,4.409,2.477,7.645,1.175,18.034,13.261,4.204,4.44,4.234,30.0,17.0,10.0,57.0,5.0,6.0,1.0,0.0,0.0,13.0,23.0,25.0,42.0,8.0,22.0,18.0,16.0,5.0,17.0,23.0,20.0,4.0,0.664,2.446,1.299,1.0,3.0,1.0,59.942,47.0,47.964,8.0,0.568,1.382,1.382,3.595,3.621,3.582,23.887,3.23,1.64,5.777,0.923,13.038,9.392,3.194,3.211,3.175,12.0,22.0,13.0,47.0,0.0,3.0,0.0,0.0,0.0,13.0,18.0,12.0,34.0,7.0,20.0,22.0,26.0,1.0,18.0,23.0,7.0,4.0,0.518,0.84,1.872,0.0,0.0,0.0,45.096,34.0,33.252,6.0,0.389,0.128,0.128,3.491,3.474,3.437,0,1,18.0,1.0,10.0,-4.0,4.988333333333334,33.0,2.6113333333333335,4.483,30.2,2.3002,4.2765,30.5,2.4476999999999998,3.8435405405405407,30.37837837837838,2.6712432432432434,0.17379999999999926,0.24189999999999964,1.099999999999998,-1.8000000000000007
NJD,2024,NJD,2024020560,NJD,CAR,HOME,20241227,Team Level,all,0.3891,0.4083,0.413,3600.0,27.149,3.818,1.63,6.221,0.928,14.198,11.206,3.789,3.823,3.794,23.0,15.0,11.0,49.0,4.0,2.0,1.0,6.0,0.0,6.0,20.0,19.0,34.0,3.0,6.0,30.0,20.0,4.0,12.0,26.0,6.0,6.0,0.599,0.773,2.445,1.0,2.0,1.0,50.605,38.0,39.002,9.0,0.342,0.84,0.84,3.321,3.314,3.291,39.155,5.994,2.324,9.301,1.257,20.53,14.594,3.947,6.076,4.025,31.0,23.0,17.0,71.0,2.0,4.0,1.0,9.0,0.0,15.0,24.0,29.0,52.0,1.0,2.0,21.0,24.0,4.0,16.0,36.0,9.0,9.0,1.086,0.941,3.968,0.0,1.0,1.0,70.071,54.0,53.989,5.0,0.565,0.665,0.665,5.893,5.946,3.885,0,1,-8.0,2.0,-22.0,9.0,4.032333333333335,26.666666666666668,3.5973333333333333,4.5466,30.0,3.1106000000000003,4.1903,30.0,2.6083999999999996,3.8428684210526316,30.18421052631579,2.7586842105263156,-0.2541000000000013,0.8731999999999999,-2.2000000000000033,1.3999999999999981
NJD,2024,NJD,2024020573,NJD,CAR,AWAY,20241228,Team Level,all,0.2983,0.3917,0.3684,3600.0,25.157,2.264,1.72,5.796,0.93,13.818,10.472,2.088,2.339,2.162,23.0,12.0,12.0,47.0,2.0,5.0,0.0,3.0,0.0,8.0,17.0,21.0,33.0,4.0,11.0,23.0,41.0,4.0,14.0,25.0,8.0,2.0,0.599,1.053,0.612,0.0,2.0,0.0,47.788,35.0,35.951,8.0,0.383,0.6,0.6,2.047,2.126,2.115,43.383,5.326,2.664,10.081,1.361,23.549,17.019,5.256,5.234,5.168,41.0,19.0,13.0,73.0,5.0,4.0,0.0,8.0,0.0,13.0,30.0,36.0,55.0,4.0,8.0,36.0,41.0,3.0,12.0,44.0,10.0,6.0,1.404,1.046,2.875,2.0,2.0,1.0,70.867,60.0,58.42,5.0,0.575,0.777,0.777,5.124,5.051,5.02,0,0,-18.0,0.0,-26.0,-13.0,3.497000000000001,25.333333333333332,4.8500000000000005,4.2094000000000005,29.0,3.8308,3.9989999999999997,28.7,2.8804,3.8023846153846157,30.0,2.8245128205128207,-0.8896000000000013,0.9005999999999998,-4.200000000000002,6.099999999999997
NJD,2024,NJD,2024020598,NJD,ANA,AWAY,20241231,Team Level,all,0.6228,0.6048,0.5889,3600.0,39.165,4.809,2.452,9.766,1.294,20.407,14.272,4.186,4.863,4.237,34.0,19.0,22.0,75.0,2.0,4.0,0.0,12.0,0.0,15.0,20.0,32.0,51.0,6.0,12.0,37.0,25.0,6.0,7.0,39.0,6.0,8.0,1.05,0.696,3.063,2.0,0.0,0.0,74.356,53.0,52.454,3.0,0.629,1.841,1.841,3.596,3.63,3.38,27.095,2.913,1.663,6.491,0.892,14.885,10.156,2.871,2.905,2.864,26.0,11.0,12.0,49.0,3.0,2.0,0.0,6.0,0.0,14.0,12.0,23.0,34.0,5.0,10.0,31.0,18.0,1.0,19.0,28.0,6.0,3.0,0.956,0.795,1.162,3.0,0.0,0.0,49.454,37.0,37.753,8.0,0.366,0.293,0.293,2.986,2.978,2.944,0,0,8.0,1.0,26.0,6.0,3.6303333333333345,26.666666666666668,4.744333333333333,3.8340000000000005,27.4,3.8062000000000005,4.1374,29.6,2.9945,3.82755,30.1,2.826725,-0.026700000000000293,0.47859999999999997,0.6999999999999985,5.699999999999999
NJD,2024,NJD,2024020602,NJD,LAK,AWAY,20250101,Team Level,all,0.3508,0.5833,0.5765,3600.0,35.665,2.287,2.734,8.906,1.276,20.379,13.418,2.244,2.336,2.292,33.0,16.0,21.0,70.0,0.0,6.0,0.0,7.0,0.0,17.0,19.0,33.0,49.0,3.0,6.0,35.0,23.0,3.0,8.0,41.0,6.0,2.0,0.977,0.806,0.505,0.0,0.0,0.0,69.881,49.0,49.05,6.0,0.626,0.699,0.699,2.215,2.25,2.233,27.012,4.233,2.063,6.192,1.052,12.638,9.822,3.395,4.197,3.36,24.0,12.0,14.0,50.0,3.0,8.0,0.0,5.0,0.0,7.0,13.0,21.0,33.0,5.0,12.0,21.0,15.0,2.0,12.0,20.0,7.0,9.0,0.557,0.945,2.731,1.0,1.0,1.0,50.204,36.0,36.361,11.0,0.472,1.926,1.926,2.779,2.752,2.621,0,0,9.0,-2.0,20.0,14.0,3.120000000000001,30.0,4.157333333333333,3.5174,28.6,4.3392,3.8891,29.0,3.1904999999999997,3.7899756097560977,30.170731707317074,2.861024390243902,-0.3253000000000004,-0.10750000000000068,1.6999999999999966,1.8999999999999984
NJD,2024,NJD,2024020622,NJD,SJS,AWAY,20250104,Team Level,all,0.5668,0.5439,0.5122,3600.0,31.768,3.696,2.112,7.252,1.015,15.831,12.094,3.44,3.812,3.545,30.0,12.0,20.0,62.0,2.0,5.0,0.0,5.0,0.0,14.0,16.0,28.0,40.0,4.0,8.0,36.0,21.0,3.0,10.0,30.0,7.0,5.0,0.717,0.966,2.013,1.0,0.0,1.0,63.29,42.0,42.742,2.0,0.456,1.106,1.106,3.046,3.123,3.04,29.66,2.825,2.119,7.646,1.044,15.863,10.502,2.713,2.727,2.62,24.0,16.0,12.0,52.0,3.0,3.0,0.0,6.0,0.0,13.0,15.0,21.0,37.0,1.0,2.0,27.0,16.0,1.0,11.0,27.0,10.0,3.0,0.871,1.26,0.694,2.0,1.0,0.0,50.934,40.0,39.261,3.0,0.454,0.58,0.58,2.7,2.612,2.551,0,0,6.0,3.0,10.0,9.0,3.5973333333333346,32.333333333333336,3.3236666666666665,3.3747999999999996,28.6,4.2582,3.9289,29.4,3.2792000000000003,3.7877380952380952,30.166666666666668,2.8601666666666667,-0.02210000000000022,-0.7431000000000006,2.3999999999999964,-3.0999999999999983
NJD,2024,NJD,2024020640,NJD,SEA,AWAY,20250106,Team Level,all,0.5608,0.5556,0.5632,3600.0,34.963,3.15,2.156,8.036,1.232,18.858,15.567,3.114,3.345,3.306,29.0,20.0,16.0,65.0,3.0,4.0,1.0,8.0,0.0,14.0,20.0,26.0,46.0,2.0,7.0,30.0,12.0,3.0,7.0,39.0,7.0,3.0,1.093,0.876,1.181,1.0,1.0,1.0,68.72,49.0,52.002,1.0,0.441,0.694,0.694,2.898,3.072,3.049,27.373,2.467,1.758,7.198,0.969,14.901,10.707,2.346,2.324,2.209,24.0,14.0,14.0,52.0,2.0,2.0,0.0,3.0,0.0,15.0,16.0,22.0,36.0,1.0,5.0,27.0,21.0,8.0,19.0,27.0,8.0,3.0,0.619,1.096,0.752,1.0,1.0,0.0,49.075,38.0,35.841,7.0,0.378,0.406,0.406,2.439,2.306,2.243,0,1,5.0,1.0,13.0,3.0,3.0443333333333342,30.666666666666668,3.1750000000000003,3.2412,29.8,3.5528,3.8939,29.9,3.3317,3.772906976744186,30.13953488372093,2.851023255813953,0.06590000000000007,-0.5806000000000006,0.7999999999999982,-3.600000000000004
NJD,2024,NJD,2024020656,NJD,NYR,AWAY,20250109,Team Level,all,0.4046,0.4919,0.4598,3768.0,29.766,2.923,2.167,6.23,0.898,15.709,12.074,2.88,3.029,2.983,23.0,17.0,21.0,61.0,2.0,3.0,0.0,1.0,1.0,12.0,21.0,21.0,38.0,3.0,6.0,17.0,27.0,5.0,25.0,25.0,12.0,3.0,0.589,1.399,0.935,1.0,1.0,0.0,62.563,40.0,40.808,9.0,0.499,0.426,0.426,2.997,3.083,3.064,35.207,4.301,2.282,8.925,1.204,16.858,13.43,3.849,4.226,3.783,32.0,15.0,16.0,63.0,3.0,7.0,1.0,5.0,0.0,11.0,21.0,29.0,44.0,3.0,6.0,30.0,33.0,2.0,10.0,31.0,8.0,8.0,0.777,1.042,2.482,2.0,0.0,1.0,61.785,47.0,46.29,3.0,0.51,1.654,1.654,3.157,3.094,3.011,0,0,-9.0,0.0,-2.0,-13.0,3.2563333333333344,27.333333333333332,3.197666666666667,3.373,29.8,3.3477999999999994,3.7912,29.4,3.5893,3.7535909090909088,29.977272727272727,2.8839772727272726,-0.2909000000000004,0.10099999999999959,-2.6000000000000054,1.1999999999999997
NJD,2024,NJD,2024020674,NJD,TBL,HOME,20250111,Team Level,all,0.6369,0.5041,0.5529,3799.0,33.389,3.241,2.435,7.995,1.147,19.708,12.473,2.977,3.138,2.879,26.0,21.0,14.0,61.0,3.0,4.0,0.0,1.0,0.0,20.0,19.0,23.0,44.0,3.0,6.0,26.0,27.0,1.0,20.0,32.0,13.0,2.0,1.176,1.655,0.41,2.0,1.0,0.0,59.668,47.0,46.069,12.0,0.549,0.686,0.686,3.105,3.016,2.768,27.398,1.848,2.094,7.094,0.92,15.28,10.764,1.847,1.894,1.893,25.0,13.0,22.0,60.0,2.0,1.0,0.0,5.0,0.0,10.0,20.0,23.0,36.0,2.0,4.0,31.0,14.0,5.0,15.0,32.0,4.0,2.0,0.833,0.457,0.559,1.0,1.0,0.0,60.599,38.0,38.421,7.0,0.468,0.009,0.009,2.307,2.363,2.36,0,1,1.0,1.0,1.0,-5.0,3.104666666666668,26.0,2.8720000000000003,3.0594,28.2,3.1348000000000003,3.4467,27.8,3.4705,3.7422,29.88888888888889,2.8609555555555555,0.11349999999999964,-0.32940000000000047,-2.1000000000000014,0.9999999999999966
