team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame,win,shot_diff,penalty_diff,xgoal_diff,shotAttempt_diff,faceOff_diff
UTA,2024,UTA,2024020717,UTA,NYR,HOME,20250116,Team Level,all,0.3718,0.496,0.5517,3600.0,35.452,3.308,2.111,8.594,1.261,19.186,13.539,3.011,3.231,2.939,31.0,17.0,14.0,62.0,3.0,5.0,2.0,7.0,0.0,12.0,21.0,28.0,45.0,3.0,6.0,36.0,18.0,5.0,10.0,35.0,9.0,4.0,1.2,1.116,0.993,1.0,1.0,1.0,61.519,48.0,47.782,4.0,0.47,0.818,0.818,2.961,2.893,2.745,30.199,5.59,1.552,6.954,0.917,13.83,10.158,5.52,5.715,5.645,25.0,14.0,24.0,63.0,5.0,1.0,1.0,7.0,0.0,15.0,11.0,20.0,34.0,3.0,6.0,31.0,21.0,8.0,12.0,26.0,6.0,7.0,0.736,0.64,4.214,1.0,2.0,2.0,63.839,39.0,39.341,6.0,0.371,0.364,0.364,5.597,5.715,5.638,0,0,6.0,0.0,-2.282,-1.0,5.0
UTA,2024,UTA,2024020734,UTA,STL,HOME,20250118,Team Level,all,0.4125,0.4643,0.4937,3600.0,29.613,2.151,1.675,6.946,0.899,15.537,11.792,2.049,2.142,2.041,33.0,6.0,13.0,52.0,4.0,3.0,0.0,4.0,0.0,10.0,18.0,29.0,35.0,5.0,13.0,22.0,13.0,5.0,10.0,31.0,6.0,2.0,0.864,0.691,0.597,1.0,2.0,1.0,52.986,39.0,39.508,5.0,0.35,0.541,0.541,1.961,1.949,1.922,30.293,3.064,1.694,7.542,0.914,15.288,11.498,2.989,3.046,2.971,24.0,16.0,20.0,60.0,2.0,4.0,1.0,6.0,0.0,13.0,15.0,22.0,38.0,4.0,11.0,32.0,33.0,2.0,8.0,33.0,3.0,4.0,0.769,0.345,1.95,1.0,0.0,1.0,57.631,40.0,38.891,4.0,0.371,1.818,1.818,1.617,1.609,1.564,0,1,9.0,1.0,-0.9130000000000003,-8.0,-10.0
UTA,2024,UTA,2024020747,UTA,WPG,HOME,20250120,Team Level,all,0.5774,0.4667,0.5,3600.0,29.825,2.664,1.717,7.151,1.002,16.875,12.592,2.6,2.648,2.585,28.0,14.0,14.0,56.0,5.0,1.0,0.0,3.0,0.0,19.0,14.0,23.0,37.0,1.0,2.0,37.0,27.0,4.0,14.0,31.0,10.0,1.0,0.837,1.124,0.703,1.0,3.0,1.0,56.796,42.0,42.287,9.0,0.36,0.111,0.111,2.912,2.893,2.84,30.063,1.95,1.586,8.057,1.007,16.56,12.841,1.922,2.011,1.982,25.0,17.0,22.0,64.0,2.0,1.0,0.0,6.0,0.0,14.0,19.0,23.0,40.0,3.0,6.0,22.0,21.0,7.0,9.0,35.0,6.0,1.0,0.944,0.787,0.22,2.0,0.0,0.0,63.558,42.0,42.214,6.0,0.325,0.22,0.22,2.055,2.114,2.092,0,1,3.0,-2.0,0.7140000000000002,-8.0,15.0
UTA,2024,UTA,2024020766,UTA,MIN,AWAY,20250123,Team Level,all,0.5171,0.4412,0.4691,3600.0,28.936,3.027,1.936,6.894,0.917,14.803,10.422,2.879,3.342,3.183,29.0,9.0,7.0,45.0,4.0,3.0,1.0,1.0,0.0,10.0,20.0,25.0,34.0,3.0,6.0,22.0,15.0,3.0,15.0,24.0,10.0,4.0,0.583,1.296,1.149,0.0,2.0,2.0,51.774,38.0,42.907,11.0,0.419,0.455,0.455,2.991,3.291,3.189,30.525,2.827,2.22,7.401,0.997,17.758,11.797,2.696,2.675,2.545,26.0,17.0,14.0,57.0,0.0,5.0,0.0,5.0,0.0,13.0,20.0,26.0,43.0,2.0,4.0,20.0,14.0,7.0,16.0,32.0,9.0,2.0,1.024,1.209,0.594,0.0,0.0,0.0,51.714,43.0,39.687,8.0,0.487,0.667,0.667,2.647,2.472,2.42,0,1,3.0,1.0,0.20000000000000018,-12.0,2.0
UTA,2024,UTA,2024020775,UTA,WPG,AWAY,20250124,Team Level,all,0.3827,0.3934,0.4023,3600.0,24.496,2.35,1.571,6.155,0.889,13.993,10.043,2.297,2.386,2.332,19.0,16.0,13.0,48.0,2.0,1.0,0.0,5.0,0.0,15.0,12.0,17.0,33.0,1.0,2.0,25.0,12.0,4.0,25.0,29.0,4.0,2.0,0.802,0.608,0.94,1.0,0.0,1.0,48.108,35.0,34.978,6.0,0.351,0.289,0.289,2.411,2.439,2.387,36.782,3.79,2.267,8.76,1.229,20.142,15.813,3.74,3.751,3.7,29.0,23.0,22.0,74.0,5.0,2.0,0.0,6.0,0.0,19.0,20.0,24.0,47.0,3.0,6.0,30.0,24.0,6.0,20.0,37.0,13.0,2.0,1.099,1.518,1.173,0.0,3.0,2.0,73.9,52.0,52.26,9.0,0.473,0.169,0.169,4.094,4.054,3.998,0,0,-10.0,-2.0,-1.44,-26.0,-5.0
UTA,2024,UTA,2024020790,UTA,OTT,AWAY,20250126,Team Level,all,0.5037,0.5929,0.5476,3600.0,33.759,2.96,2.079,8.242,1.253,17.818,13.647,2.656,3.045,2.735,35.0,11.0,21.0,67.0,1.0,7.0,0.0,10.0,0.0,14.0,14.0,34.0,45.0,3.0,6.0,29.0,18.0,2.0,23.0,34.0,8.0,4.0,0.884,1.073,1.004,1.0,0.0,0.0,68.415,46.0,46.925,10.0,0.495,1.328,1.328,2.127,2.193,2.09,27.234,2.917,1.767,6.523,0.978,14.65,11.164,2.556,2.866,2.504,27.0,11.0,8.0,46.0,3.0,5.0,1.0,5.0,0.0,9.0,16.0,24.0,35.0,3.0,6.0,26.0,18.0,6.0,14.0,26.0,9.0,3.0,0.919,1.025,0.973,2.0,0.0,1.0,45.654,38.0,37.873,5.0,0.379,0.391,0.391,2.905,2.846,2.514,0,0,8.0,0.0,0.04300000000000015,21.0,3.0
UTA,2024,UTA,2024020811,UTA,PIT,HOME,20250129,Team Level,all,0.5545,0.4809,0.4783,3834.0,31.496,3.211,1.972,8.279,1.111,17.544,11.883,3.09,3.156,3.036,29.0,15.0,19.0,63.0,2.0,4.0,1.0,9.0,0.0,16.0,13.0,27.0,42.0,2.0,7.0,29.0,24.0,8.0,25.0,30.0,10.0,4.0,0.9,1.114,1.198,1.0,0.0,1.0,63.078,44.0,44.367,11.0,0.417,1.038,1.038,2.59,2.543,2.485,35.806,2.58,2.044,9.245,1.208,18.101,14.821,2.516,2.67,2.603,29.0,19.0,20.0,68.0,3.0,3.0,0.0,10.0,0.0,20.0,12.0,26.0,45.0,2.0,7.0,38.0,35.0,7.0,18.0,38.0,8.0,2.0,1.066,0.975,0.539,2.0,1.0,0.0,68.634,48.0,48.258,11.0,0.432,0.566,0.566,2.446,2.522,2.46,0,0,0.0,0.0,0.6309999999999998,-5.0,-9.0
UTA,2024,UTA,2024020825,UTA,CBJ,HOME,20250131,Team Level,all,0.7533,0.6519,0.6778,3661.0,44.351,3.957,2.974,11.44,1.431,24.566,16.633,3.732,3.939,3.713,34.0,27.0,27.0,88.0,2.0,4.0,1.0,4.0,0.0,23.0,28.0,32.0,59.0,1.0,4.0,37.0,23.0,8.0,16.0,49.0,7.0,5.0,1.564,0.875,1.518,0.0,1.0,1.0,88.486,61.0,61.756,8.0,0.642,1.297,1.297,3.303,3.273,3.222,22.369,1.296,1.4,5.863,0.741,11.135,8.565,1.276,1.303,1.283,23.0,6.0,18.0,47.0,3.0,0.0,0.0,6.0,0.0,12.0,8.0,20.0,26.0,3.0,6.0,23.0,19.0,7.0,6.0,25.0,3.0,1.0,0.692,0.345,0.259,1.0,1.0,1.0,46.657,29.0,28.816,3.0,0.321,0.0,0.0,1.617,1.626,1.602,0,0,11.0,-2.0,2.6609999999999996,41.0,14.0
UTA,2024,UTA,2024020841,UTA,STL,HOME,20250202,Team Level,all,0.4257,0.4272,0.4198,3600.0,24.199,2.694,1.571,5.691,0.874,13.396,9.773,2.678,2.557,2.542,25.0,9.0,10.0,44.0,1.0,1.0,0.0,6.0,0.0,12.0,14.0,24.0,33.0,4.0,11.0,21.0,12.0,2.0,12.0,21.0,9.0,4.0,0.618,1.067,1.009,1.0,0.0,0.0,41.68,34.0,32.346,3.0,0.343,0.345,0.345,2.692,2.566,2.552,35.626,3.635,2.77,8.701,1.341,17.476,13.077,3.576,3.833,3.769,29.0,18.0,12.0,59.0,2.0,7.0,0.0,4.0,0.0,15.0,19.0,27.0,45.0,5.0,13.0,35.0,23.0,8.0,19.0,34.0,10.0,3.0,1.31,1.27,1.055,2.0,0.0,0.0,62.144,47.0,49.326,7.0,0.662,0.792,0.792,3.505,3.664,3.618,0,0,-4.0,-1.0,-0.9409999999999998,-15.0,-14.0
UTA,2024,UTA,2024020854,UTA,PHI,HOME,20250204,Team Level,all,0.7097,0.6569,0.6796,3899.0,50.612,4.595,3.046,13.704,1.763,26.872,20.021,4.475,4.333,4.219,42.0,28.0,20.0,90.0,3.0,5.0,0.0,6.0,0.0,29.0,27.0,39.0,67.0,2.0,7.0,43.0,29.0,5.0,17.0,50.0,16.0,4.0,1.674,1.758,1.163,3.0,0.0,0.0,84.595,70.0,65.866,9.0,0.665,0.991,0.991,4.269,4.041,3.936,24.152,1.88,1.409,6.289,0.809,12.886,9.727,1.836,2.042,1.994,20.0,13.0,14.0,47.0,2.0,2.0,0.0,6.0,0.0,13.0,10.0,18.0,31.0,4.0,11.0,26.0,24.0,5.0,17.0,25.0,6.0,2.0,0.594,0.774,0.511,1.0,1.0,0.0,50.545,33.0,35.422,8.0,0.301,0.511,0.511,1.669,1.804,1.793,0,1,22.0,-2.0,2.715,43.0,17.0
UTA,2024,UTA,2024020865,UTA,CBJ,AWAY,20250206,Team Level,all,0.514,0.594,0.5895,3867.0,41.633,2.968,2.884,10.897,1.531,22.263,15.457,2.812,3.027,2.87,33.0,23.0,23.0,79.0,3.0,4.0,1.0,9.0,0.0,24.0,16.0,30.0,53.0,3.0,9.0,27.0,20.0,3.0,20.0,46.0,7.0,3.0,1.07,0.98,0.918,1.0,1.0,1.0,80.411,56.0,56.346,11.0,0.699,0.716,0.716,2.951,3.021,2.941,29.56,2.806,1.825,7.381,0.97,14.634,11.383,2.596,2.707,2.505,22.0,17.0,15.0,54.0,2.0,4.0,0.0,6.0,0.0,12.0,15.0,20.0,37.0,4.0,11.0,30.0,19.0,3.0,22.0,29.0,7.0,3.0,0.933,0.881,0.991,1.0,1.0,0.0,52.77,39.0,38.157,17.0,0.397,0.959,0.959,2.244,2.182,2.144,0,1,11.0,-1.0,0.16199999999999992,25.0,-3.0
UTA,2024,UTA,2024020878,UTA,CAR,AWAY,20250208,Team Level,all,0.5139,0.5324,0.5179,3600.0,43.596,4.925,3.191,10.989,1.451,22.638,14.807,4.637,4.896,4.613,39.0,19.0,16.0,74.0,3.0,8.0,0.0,7.0,0.0,21.0,19.0,36.0,55.0,2.0,4.0,29.0,21.0,2.0,18.0,40.0,11.0,7.0,1.026,1.354,2.546,0.0,1.0,2.0,70.789,58.0,56.664,10.0,0.77,1.475,1.475,4.22,4.22,4.172,40.828,4.658,2.916,10.293,1.297,19.97,14.866,4.426,4.633,4.407,38.0,16.0,11.0,65.0,7.0,6.0,1.0,8.0,0.0,15.0,18.0,31.0,47.0,5.0,10.0,40.0,16.0,3.0,20.0,35.0,12.0,7.0,1.115,1.461,2.082,2.0,2.0,3.0,66.842,54.0,54.676,10.0,0.639,1.345,1.345,3.952,3.965,3.909,0,0,1.0,-3.0,0.26699999999999946,9.0,-11.0
UTA,2024,UTA,2024020904,UTA,LAK,AWAY,20250222,Team Level,all,0.5885,0.5074,0.5,3600.0,32.418,4.11,2.153,7.809,1.064,17.553,12.311,3.942,4.167,3.997,28.0,17.0,24.0,69.0,3.0,5.0,2.0,7.0,0.0,16.0,14.0,25.0,42.0,2.0,4.0,37.0,20.0,3.0,23.0,31.0,10.0,4.0,0.875,1.053,2.181,0.0,1.0,2.0,69.545,45.0,45.065,8.0,0.479,1.58,1.58,3.009,3.066,2.95,31.521,2.874,2.015,7.744,1.073,18.124,13.171,2.806,2.835,2.768,26.0,19.0,22.0,67.0,5.0,2.0,1.0,3.0,0.0,13.0,22.0,21.0,40.0,2.0,4.0,27.0,24.0,1.0,13.0,35.0,8.0,2.0,1.091,0.954,0.828,2.0,2.0,1.0,66.771,45.0,44.867,5.0,0.424,0.292,0.292,3.006,2.957,2.899,0,0,2.0,0.0,1.2360000000000002,2.0,10.0
UTA,2024,UTA,2024020915,UTA,VAN,HOME,20250223,Team Level,all,0.6243,0.5364,0.5921,3600.0,32.086,3.509,2.125,7.097,1.098,18.082,13.09,3.485,3.426,3.403,32.0,13.0,14.0,59.0,2.0,2.0,0.0,6.0,2.0,14.0,19.0,30.0,43.0,5.0,10.0,26.0,19.0,3.0,19.0,32.0,9.0,4.0,1.054,1.063,1.392,1.0,1.0,0.0,57.322,45.0,43.717,10.0,0.472,0.342,0.342,3.639,3.546,3.531,22.863,2.112,1.518,5.573,0.751,12.596,8.449,2.044,2.161,2.092,16.0,15.0,20.0,51.0,1.0,2.0,0.0,0.0,0.0,11.0,17.0,15.0,30.0,5.0,10.0,30.0,25.0,0.0,15.0,24.0,6.0,1.0,0.55,0.76,0.802,0.0,0.0,1.0,51.963,31.0,31.476,5.0,0.358,0.205,0.205,2.265,2.312,2.247,0,1,16.0,0.0,1.3969999999999998,8.0,-4.0
UTA,2024,UTA,2024020929,UTA,CHI,HOME,20250225,Team Level,all,0.642,0.7045,0.6882,3600.0,45.593,4.54,3.194,11.874,1.641,26.04,16.711,4.284,4.387,4.135,37.0,27.0,29.0,93.0,2.0,7.0,0.0,12.0,0.0,21.0,22.0,35.0,62.0,3.0,6.0,40.0,24.0,5.0,17.0,46.0,16.0,2.0,1.761,2.104,0.675,1.0,1.0,0.0,90.17,64.0,62.144,7.0,0.705,1.175,1.175,4.069,3.909,3.732,22.229,2.532,1.324,5.346,0.701,10.679,8.419,2.362,2.587,2.416,22.0,7.0,10.0,39.0,1.0,3.0,0.0,6.0,0.0,9.0,10.0,21.0,28.0,6.0,12.0,25.0,28.0,1.0,19.0,22.0,4.0,3.0,0.53,0.57,1.432,0.0,0.0,1.0,40.005,29.0,29.875,11.0,0.339,0.715,0.715,2.156,2.211,2.136,0,1,15.0,-3.0,2.008,54.0,15.0
UTA,2024,UTA,2024020942,UTA,MIN,HOME,20250227,Team Level,all,0.5536,0.6036,0.5789,3600.0,32.529,3.496,2.231,7.453,1.07,17.931,11.819,3.356,3.541,3.4,31.0,13.0,23.0,67.0,6.0,3.0,0.0,3.0,0.0,11.0,21.0,25.0,38.0,3.0,9.0,26.0,21.0,6.0,10.0,27.0,15.0,2.0,0.864,2.023,0.608,1.0,4.0,1.0,71.882,44.0,45.491,4.0,0.486,0.622,0.622,3.36,3.405,3.335,24.067,2.819,1.338,6.017,0.746,11.625,9.455,2.681,2.798,2.661,16.0,16.0,12.0,44.0,1.0,3.0,0.0,5.0,0.0,8.0,15.0,15.0,31.0,4.0,13.0,27.0,31.0,4.0,14.0,24.0,5.0,3.0,0.802,0.667,1.35,0.0,0.0,1.0,41.614,32.0,30.755,7.0,0.293,1.184,1.184,1.928,1.908,1.897,0,1,15.0,-1.0,0.677,23.0,-1.0
UTA,2024,UTA,2024020958,UTA,NJD,HOME,20250301,Team Level,all,0.5196,0.5041,0.5349,3600.0,32.926,2.537,2.148,8.632,1.194,18.328,13.161,2.416,2.358,2.245,25.0,21.0,16.0,62.0,1.0,5.0,0.0,3.0,0.0,19.0,18.0,24.0,45.0,3.0,9.0,25.0,18.0,1.0,16.0,33.0,13.0,0.0,0.879,1.658,0.0,1.0,0.0,0.0,57.79,46.0,42.81,4.0,0.46,0.537,0.537,2.459,2.294,2.227,29.151,2.346,1.716,7.612,1.083,14.949,12.293,2.304,2.544,2.498,29.0,11.0,21.0,61.0,3.0,4.0,1.0,2.0,0.0,12.0,19.0,26.0,37.0,3.0,9.0,30.0,18.0,3.0,10.0,30.0,7.0,3.0,0.878,0.777,0.691,2.0,0.0,1.0,65.687,40.0,42.967,4.0,0.362,0.511,0.511,2.198,2.375,2.367,0,0,-4.0,0.0,0.19099999999999984,1.0,-5.0
UTA,2024,UTA,2024020988,UTA,DET,AWAY,20250306,Team Level,all,0.3377,0.4,0.3587,3600.0,23.625,2.492,1.787,5.462,0.82,13.567,8.871,2.48,2.584,2.572,19.0,14.0,15.0,48.0,4.0,2.0,0.0,1.0,0.0,13.0,13.0,15.0,29.0,3.0,6.0,30.0,19.0,6.0,19.0,21.0,10.0,2.0,0.438,1.171,0.882,2.0,1.0,1.0,49.515,33.0,34.125,9.0,0.406,0.037,0.037,2.861,2.967,2.951,43.979,4.887,3.251,9.93,1.473,23.26,16.199,4.533,4.779,4.427,40.0,19.0,13.0,72.0,2.0,5.0,1.0,8.0,0.0,26.0,18.0,38.0,57.0,3.0,6.0,19.0,13.0,3.0,13.0,40.0,12.0,7.0,1.222,1.605,2.06,0.0,1.0,1.0,70.71,59.0,58.166,4.0,0.725,1.453,1.453,4.159,4.056,3.877,0,1,-21.0,0.0,-2.3949999999999996,-24.0,11.0
UTA,2024,UTA,2024020999,UTA,CHI,AWAY,20250307,Team Level,all,0.6917,0.6106,0.6322,3790.0,41.164,4.293,2.978,9.436,1.268,21.367,15.658,4.022,4.441,4.161,39.0,16.0,14.0,69.0,3.0,5.0,0.0,9.0,0.0,18.0,20.0,36.0,52.0,4.0,12.0,35.0,12.0,3.0,14.0,37.0,13.0,5.0,1.023,1.689,1.582,1.0,1.0,1.0,71.104,55.0,56.544,9.0,0.676,1.007,1.007,3.962,4.117,3.961,22.724,1.913,1.604,6.102,0.858,12.503,9.02,1.888,1.843,1.818,25.0,7.0,12.0,44.0,4.0,0.0,0.0,5.0,0.0,8.0,15.0,21.0,28.0,4.0,14.0,28.0,20.0,9.0,12.0,22.0,9.0,1.0,0.757,0.891,0.266,3.0,1.0,0.0,42.669,32.0,30.975,9.0,0.345,0.0,0.0,2.258,2.174,2.143,0,0,14.0,0.0,2.38,25.0,7.0
UTA,2024,UTA,2024021038,UTA,ANA,HOME,20250312,Team Level,all,0.6013,0.5694,0.6117,3600.0,45.444,5.412,2.962,11.085,1.489,25.13,16.922,5.268,5.367,5.223,39.0,24.0,19.0,82.0,3.0,2.0,0.0,11.0,0.0,20.0,27.0,36.0,60.0,2.0,4.0,36.0,20.0,4.0,12.0,44.0,13.0,6.0,1.457,1.718,2.238,2.0,1.0,0.0,83.09,63.0,64.278,6.0,0.63,0.537,0.537,5.505,5.455,5.336,30.337,3.589,1.608,8.379,1.121,14.13,11.172,3.403,3.635,3.445,21.0,19.0,22.0,62.0,2.0,3.0,0.0,10.0,0.0,10.0,15.0,19.0,38.0,2.0,4.0,28.0,24.0,2.0,22.0,27.0,7.0,6.0,0.681,0.999,1.908,1.0,0.0,1.0,61.163,40.0,39.275,9.0,0.348,0.934,0.934,3.003,3.032,3.011,0,1,18.0,0.0,1.823,20.0,8.0
UTA,2024,UTA,2024021054,UTA,SEA,AWAY,20250314,Team Level,all,0.3989,0.5345,0.5412,3600.0,33.413,2.567,2.107,8.458,1.097,18.452,13.319,2.312,2.665,2.404,25.0,21.0,16.0,62.0,2.0,2.0,0.0,5.0,0.0,23.0,14.0,23.0,44.0,3.0,6.0,36.0,18.0,7.0,23.0,36.0,8.0,2.0,1.069,1.036,0.461,1.0,1.0,0.0,63.795,46.0,47.123,12.0,0.46,0.461,0.461,2.565,2.668,2.376,27.15,3.869,1.837,6.078,0.928,15.015,11.273,3.813,3.768,3.715,23.0,16.0,15.0,54.0,4.0,2.0,0.0,6.0,1.0,14.0,12.0,19.0,35.0,2.0,4.0,24.0,32.0,6.0,17.0,25.0,11.0,3.0,0.868,1.276,1.724,1.0,2.0,1.0,52.77,39.0,38.431,10.0,0.389,0.501,0.501,3.757,3.679,3.662,0,0,2.0,1.0,-1.302,8.0,12.0
UTA,2024,UTA,2024021071,UTA,VAN,AWAY,20250316,Team Level,all,0.6523,0.4952,0.4776,3600.0,23.755,2.931,1.423,6.094,0.785,11.605,9.161,2.898,3.015,2.98,23.0,9.0,20.0,52.0,3.0,3.0,0.0,5.0,0.0,8.0,13.0,20.0,29.0,6.0,14.0,35.0,17.0,5.0,10.0,24.0,3.0,5.0,0.594,0.415,1.922,1.0,0.0,2.0,52.83,32.0,32.711,3.0,0.321,0.718,0.718,2.534,2.594,2.582,23.472,1.562,1.59,6.162,0.868,14.19,10.629,1.539,1.493,1.471,19.0,16.0,18.0,53.0,1.0,1.0,0.0,8.0,0.0,11.0,14.0,18.0,34.0,4.0,8.0,20.0,38.0,0.0,12.0,31.0,3.0,1.0,0.848,0.424,0.29,1.0,0.0,0.0,51.728,35.0,34.204,2.0,0.338,0.024,0.024,1.876,1.799,1.769,0,1,4.0,2.0,1.369,-1.0,15.0
UTA,2024,UTA,2024021085,UTA,EDM,AWAY,20250318,Team Level,all,0.2476,0.4586,0.3918,3600.0,28.07,1.568,1.449,7.004,0.881,15.042,12.056,1.558,1.557,1.547,30.0,8.0,23.0,61.0,1.0,1.0,0.0,2.0,0.0,12.0,22.0,29.0,37.0,4.0,11.0,29.0,22.0,5.0,17.0,32.0,6.0,0.0,0.855,0.713,0.0,1.0,0.0,0.0,56.75,38.0,37.132,8.0,0.296,0.152,0.152,1.712,1.69,1.687,42.972,4.766,2.675,9.696,1.35,23.103,17.41,4.547,4.819,4.596,43.0,16.0,13.0,72.0,7.0,6.0,0.0,11.0,0.0,14.0,21.0,36.0,52.0,4.0,11.0,28.0,18.0,4.0,12.0,39.0,15.0,5.0,1.251,1.827,1.688,2.0,4.0,1.0,76.876,59.0,60.544,5.0,0.567,1.399,1.399,3.934,3.984,3.894,0,0,-13.0,0.0,-3.198,-11.0,1.0
UTA,2024,UTA,2024021100,UTA,BUF,HOME,20250320,Team Level,all,0.604,0.5659,0.55,3600.0,40.145,5.22,2.403,9.749,1.369,21.26,14.999,5.057,5.126,4.966,32.0,23.0,18.0,73.0,5.0,3.0,1.0,8.0,1.0,20.0,18.0,27.0,50.0,6.0,12.0,29.0,18.0,2.0,11.0,34.0,14.0,7.0,1.167,1.798,2.255,1.0,2.0,2.0,72.186,55.0,54.531,4.0,0.543,0.584,0.584,5.179,5.09,4.998,34.549,3.423,2.025,8.46,1.216,16.676,13.199,3.037,3.526,3.121,27.0,18.0,11.0,56.0,2.0,5.0,0.0,5.0,0.0,11.0,22.0,25.0,43.0,5.0,10.0,31.0,24.0,2.0,14.0,33.0,8.0,4.0,0.82,0.839,1.765,0.0,1.0,1.0,56.717,45.0,45.441,8.0,0.44,1.15,1.15,2.713,2.77,2.728,0,1,5.0,1.0,1.7969999999999997,17.0,-2.0
UTA,2024,UTA,2024021111,UTA,TBL,HOME,20250322,Team Level,all,0.6604,0.4228,0.439,3600.0,26.431,5.387,1.667,5.686,0.884,12.865,9.51,5.18,5.376,5.168,25.0,11.0,16.0,52.0,6.0,4.0,2.0,6.0,0.0,10.0,10.0,19.0,30.0,3.0,9.0,34.0,23.0,5.0,9.0,22.0,8.0,6.0,0.953,1.092,3.343,1.0,2.0,3.0,52.96,36.0,36.871,3.0,0.355,1.009,1.009,4.733,4.715,4.65,33.117,2.77,2.191,8.293,1.18,18.884,12.682,2.684,2.792,2.704,27.0,19.0,25.0,71.0,4.0,2.0,0.0,7.0,0.0,16.0,17.0,23.0,42.0,2.0,7.0,31.0,13.0,1.0,16.0,39.0,5.0,2.0,1.048,0.65,1.072,2.0,1.0,1.0,69.967,46.0,45.102,7.0,0.499,0.409,0.409,2.86,2.884,2.828,0,1,-2.0,1.0,2.6169999999999995,-19.0,3.0
UTA,2024,UTA,2024021128,UTA,DET,HOME,20250324,Team Level,all,0.526,0.6263,0.614,3600.0,26.907,2.182,1.477,6.607,0.813,13.872,10.049,2.179,2.058,2.056,19.0,16.0,27.0,62.0,1.0,0.0,0.0,8.0,0.0,13.0,13.0,18.0,34.0,1.0,2.0,35.0,26.0,9.0,22.0,23.0,10.0,2.0,0.583,1.032,0.567,0.0,1.0,0.0,58.27,35.0,32.903,10.0,0.319,0.0,0.0,2.5,2.358,2.355,16.352,1.966,0.895,4.35,0.616,7.877,6.297,1.939,2.152,2.121,14.0,8.0,15.0,37.0,5.0,2.0,1.0,0.0,0.0,6.0,9.0,9.0,17.0,5.0,10.0,21.0,32.0,5.0,22.0,15.0,4.0,3.0,0.413,0.553,1.001,1.0,1.0,3.0,40.755,22.0,24.122,8.0,0.187,0.514,0.514,1.638,1.764,1.763,0,0,5.0,-4.0,0.21599999999999997,25.0,14.0
